136,Student136,16,6.0
137,Student137,17,7.0
138,Student138,18,8.0
139,Student139,19,9.0
140,Student140,10,0.0
141,Student141,11,1.0
142,Student142,12,2.0
143,Student143,13,3.0
144,Student144,14,4.0
145,Student145,15,5.0
146,Student146,16,6.0
147,Student147,17,7.0
148,Student148,18,8.0
149,Student149,19,9.0
150,Student150,10,0.0
151,Student151,11,1.0
152,Student152,12,2.0
153,Student153,13,3.0
154,Student154,14,4.0
155,Student155,15,5.0
156,Student156,16,6.0
157,Student157,17,7.0
158,Student158,18,8.0
159,Student159,19,9.0
160,Student160,10,0.0
161,Student161,11,1.0
162,Student162,12,2.0
163,Student163,13,3.0
164,Student164,14,4.0
165,Student165,15,5.0
166,Student166,16,6.0
167,Student167,17,7.0
168,Student168,18,8.0
169,Student169,19,9.0
170,Student170,10,0.0
171,Student171,11,1.0
172,Student172,12,2.0
173,Student173,13,3.0
174,Student174,14,4.0
175,Student175,15,5.0
176,Student176,16,6.0
177,Student177,17,7.0
178,Student178,18,8.0
179,Student179,19,9.0
180,Student180,10,0.0
181,Student181,11,1.0
182,Student182,12,2.0
183,Student183,13,3.0
184,Student184,14,4.0
185,Student185,15,5.0
186,Student186,16,6.0
187,Student187,17,7.0
188,Student188,18,8.0
189,Student189,19,9.0
190,Student190,10,0.0
191,Student191,11,1.0
192,Student192,12,2.0
193,Student193,13,3.0
194,Student194,14,4.0
195,Student195,15,5.0
196,Student196,16,6.0
197,Student197,17,7.0
198,Student198,18,8.0
199,Student199,19,9.0
200,Student200,10,0.0
201,Student201,11,1.0
202,Student202,12,2.0
203,Student203,13,3.0
204,Student204,14,4.0
205,Student205,15,5.0
206,Student206,16,6.0
207,Student207,17,7.0
208,Student208,18,8.0
209,Student209,19,9.0
210,Student210,10,0.0
211,Student211,11,1.0
212,Student212,12,2.0
213,Student213,13,3.0
214,Student214,14,4.0
215,Student215,15,5.0
216,Student216,16,6.0
217,Student217,17,7.0
218,Student218,18,8.0
219,Student219,19,9.0
220,Student220,10,0.0
221,Student221,11,1.0
222,Student222,12,2.0
223,Student223,13,3.0
224,Student224,14,4.0
225,Student225,15,5.0
226,Student226,16,6.0
227,Student227,17,7.0
228,Student228,18,8.0
229,Student229,19,9.0
230,Student230,10,0.0
231,Student231,11,1.0
232,Student232,12,2.0
233,Student233,13,3.0
234,Student234,14,4.0
235,Student235,15,5.0
236,Student236,16,6.0
237,Student237,17,7.0
238,Student238,18,8.0
239,Student239,19,9.0
240,Student240,10,0.0
241,Student241,11,1.0
242,Student242,12,2.0
243,Student243,13,3.0
244,Student244,14,4.0
245,Student245,15,5.0
246,Student246,16,6.0
247,Student247,17,7.0
248,Student248,18,8.0
249,Student249,19,9.0
250,Student250,10,0.0
251,Student251,11,1.0
252,Student252,12,2.0
253,Student253,13,3.0
254,Student254,14,4.0
255,Student255,15,5.0
256,Student256,16,6.0
257,Student257,17,7.0
258,Student258,18,8.0
259,Student259,19,9.0
260,Student260,10,0.0
261,Student261,11,1.0
262,Student262,12,2.0
263,Student263,13,3.0
264,Student264,14,4.0
265,Student265,15,5.0
266,Student266,16,6.0
267,Student267,17,7.0
268,Student268,18,8.0
269,Student269,19,9.0
270,Student270,10,0.0
271,Student271,11,1.0
272,Student272,12,2.0
273,Student273,13,3.0
274,Student274,14,4.0
275,Student275,15,5.0
276,Student276,16,6.0
277,Student277,17,7.0
278,Student278,18,8.0
279,Student279,19,9.0
280,Student280,10,0.0
281,Student281,11,1.0
282,Student282,12,2.0
283,Student283,13,3.0
284,Student284,14,4.0
285,Student285,15,5.0
286,Student286,16,6.0
287,Student287,17,7.0
288,Student288,18,8.0
289,Student289,19,9.0
290,Student290,10,0.0
291,Student291,11,1.0
292,Student292,12,2.0
293,Student293,13,3.0
294,Student294,14,4.0
295,Student295,15,5.0
296,Student296,16,6.0
297,Student297,17,7.0
298,Student298,18,8.0
299,Student299,19,9.0
300,Student300,10,0.0
301,Student301,11,1.0
302,Student302,12,2.0
303,Student303,13,3.0
304,Student304,14,4.0
305,Student305,15,5.0
306,Student306,16,6.0
307,Student307,17,7.0
308,Student308,18,8.0
309,Student309,19,9.0
310,Student310,10,0.0
311,Student311,11,1.0
312,Student312,12,2.0
313,Student313,13,3.0
314,Student314,14,4.0
315,Student315,15,5.0
316,Student316,16,6.0
317,Student317,17,7.0
318,Student318,18,8.0
319,Student319,19,9.0
320,Student320,10,0.0
321,Student321,11,1.0
322,Student322,12,2.0
323,Student323,13,3.0
324,Student324,14,4.0
325,Student325,15,5.0
326,Student326,16,6.0
327,Student327,17,7.0
328,Student328,18,8.0
329,Student329,19,9.0
330,Student330,10,0.0
331,Student331,11,1.0
332,Student332,12,2.0
333,Student333,13,3.0
334,Student334,14,4.0
335,Student335,15,5.0
336,Student336,16,6.0
337,Student337,17,7.0
338,Student338,18,8.0
339,Student339,19,9.0
340,Student340,10,0.0
341,Student341,11,1.0
342,Student342,12,2.0
343,Student343,13,3.0
344,Student344,14,4.0
345,Student345,15,5.0
346,Student346,16,6.0
347,Student347,17,7.0
348,Student348,18,8.0
349,Student349,19,9.0
350,Student350,10,0.0
351,Student351,11,1.0
352,Student352,12,2.0
353,Student353,13,3.0
354,Student354,14,4.0
355,Student355,15,5.0
356,Student356,16,6.0
357,Student357,17,7.0
358,Student358,18,8.0
359,Student359,19,9.0
360,Student360,10,0.0
361,Student361,11,1.0
362,Student362,12,2.0
363,Student363,13,3.0
364,Student364,14,4.0
365,Student365,15,5.0
366,Student366,16,6.0
367,Student367,17,7.0
368,Student368,18,8.0
369,Student369,19,9.0
370,Student370,10,0.0
371,Student371,11,1.0
372,Student372,12,2.0
373,Student373,13,3.0
374,Student374,14,4.0
375,Student375,15,5.0
376,Student376,16,6.0
377,Student377,17,7.0
378,Student378,18,8.0
379,Student379,19,9.0
380,Student380,10,0.0
381,Student381,11,1.0
382,Student382,12,2.0
383,Student383,13,3.0
384,Student384,14,4.0
385,Student385,15,5.0
386,Student386,16,6.0
387,Student387,17,7.0
388,Student388,18,8.0
389,Student389,19,9.0
390,Student390,10,0.0
391,Student391,11,1.0
392,Student392,12,2.0
393,Student393,13,3.0
394,Student394,14,4.0
395,Student395,15,5.0
396,Student396,16,6.0
397,Student397,17,7.0
398,Student398,18,8.0
399,Student399,19,9.0
400,Student400,10,0.0
401,Student401,11,1.0
402,Student402,12,2.0
403,Student403,13,3.0
404,Student404,14,4.0
405,Student405,15,5.0
406,Student406,16,6.0
407,Student407,17,7.0
408,Student408,18,8.0
409,Student409,19,9.0
410,Student410,10,0.0
411,Student411,11,1.0
412,Student412,12,2.0
413,Student413,13,3.0
414,Student414,14,4.0
415,Student415,15,5.0
416,Student416,16,6.0
417,Student417,17,7.0
418,Student418,18,8.0
419,Student419,19,9.0
420,Student420,10,0.0
421,Student421,11,1.0
422,Student422,12,2.0
423,Student423,13,3.0
424,Student424,14,4.0
425,Student425,15,5.0
426,Student426,16,6.0
427,Student427,17,7.0
428,Student428,18,8.0
429,Student429,19,9.0
430,Student430,10,0.0
431,Student431,11,1.0
432,Student432,12,2.0
433,Student433,13,3.0
434,Student434,14,4.0
435,Student435,15,5.0
436,Student436,16,6.0
437,Student437,17,7.0
438,Student438,18,8.0
439,Student439,19,9.0
440,Student440,10,0.0
441,Student441,11,1.0
442,Student442,12,2.0
443,Student443,13,3.0
444,Student444,14,4.0
445,Student445,15,5.0
446,Student446,16,6.0
447,Student447,17,7.0
448,Student448,18,8.0
449,Student449,19,9.0
450,Student450,10,0.0
451,Student451,11,1.0
452,Student452,12,2.0
453,Student453,13,3.0
454,Student454,14,4.0
455,Student455,15,5.0
456,Student456,16,6.0
457,Student457,17,7.0
458,Student458,18,8.0
459,Student459,19,9.0
460,Student460,10,0.0
461,Student461,11,1.0
462,Student462,12,2.0
463,Student463,13,3.0
464,Student464,14,4.0
465,Student465,15,5.0
466,Student466,16,6.0
467,Student467,17,7.0
468,Student468,18,8.0
469,Student469,19,9.0
470,Student470,10,0.0
471,Student471,11,1.0
472,Student472,12,2.0
473,Student473,13,3.0
474,Student474,14,4.0
475,Student475,15,5.0
476,Student476,16,6.0
477,Student477,17,7.0
478,Student478,18,8.0
479,Student479,19,9.0
480,Student480,10,0.0
481,Student481,11,1.0
482,Student482,12,2.0
483,Student483,13,3.0
484,Student484,14,4.0
485,Student485,15,5.0
486,Student486,16,6.0
487,Student487,17,7.0
488,Student488,18,8.0
489,Student489,19,9.0
490,Student490,10,0.0
491,Student491,11,1.0
492,Student492,12,2.0
493,Student493,13,3.0
494,Student494,14,4.0
495,Student495,15,5.0
496,Student496,16,6.0
497,Student497,17,7.0
498,Student498,18,8.0
499,Student499,19,9.0
500,Student500,10,0.0
501,Student501,11,1.0
502,Student502,12,2.0
503,Student503,13,3.0
504,Student504,14,4.0
505,Student505,15,5.0
506,Student506,16,6.0
507,Student507,17,7.0
508,Student508,18,8.0
509,Student509,19,9.0
510,Student510,10,0.0
511,Student511,11,1.0
512,Student512,12,2.0
513,Student513,13,3.0
514,Student514,14,4.0
515,Student515,15,5.0
516,Student516,16,6.0
517,Student517,17,7.0
518,Student518,18,8.0
519,Student519,19,9.0
520,Student520,10,0.0
521,Student521,11,1.0
522,Student522,12,2.0
523,Student523,13,3.0
524,Student524,14,4.0
525,Student525,15,5.0
526,Student526,16,6.0
527,Student527,17,7.0
528,Student528,18,8.0
529,Student529,19,9.0
530,Student530,10,0.0
531,Student531,11,1.0
532,Student532,12,2.0
533,Student533,13,3.0
534,Student534,14,4.0
535,Student535,15,5.0
536,Student536,16,6.0
537,Student537,17,7.0
538,Student538,18,8.0
539,Student539,19,9.0
540,Student540,10,0.0
541,Student541,11,1.0
542,Student542,12,2.0
543,Student543,13,3.0
544,Student544,14,4.0
545,Student545,15,5.0
546,Student546,16,6.0
547,Student547,17,7.0
548,Student548,18,8.0
549,Student549,19,9.0
550,Student550,10,0.0
551,Student551,11,1.0
552,Student552,12,2.0
553,Student553,13,3.0
554,Student554,14,4.0
555,Student555,15,5.0
556,Student556,16,6.0
557,Student557,17,7.0
558,Student558,18,8.0
559,Student559,19,9.0
560,Student560,10,0.0
561,Student561,11,1.0
562,Student562,12,2.0
563,Student563,13,3.0
564,Student564,14,4.0
565,Student565,15,5.0
566,Student566,16,6.0
567,Student567,17,7.0
568,Student568,18,8.0
569,Student569,19,9.0
570,Student570,10,0.0
571,Student571,11,1.0
572,Student572,12,2.0
573,Student573,13,3.0
574,Student574,14,4.0
575,Student575,15,5.0
576,Student576,16,6.0
577,Student577,17,7.0
578,Student578,18,8.0
579,Student579,19,9.0
580,Student580,10,0.0
581,Student581,11,1.0
582,Student582,12,2.0
583,Student583,13,3.0
584,Student584,14,4.0
585,Student585,15,5.0
586,Student586,16,6.0
587,Student587,17,7.0
588,Student588,18,8.0
589,Student589,19,9.0
590,Student590,10,0.0
591,Student591,11,1.0
592,Student592,12,2.0
593,Student593,13,3.0
594,Student594,14,4.0
595,Student595,15,5.0
596,Student596,16,6.0
597,Student597,17,7.0
598,Student598,18,8.0
599,Student599,19,9.0
600,Student600,10,0.0
601,Student601,11,1.0
602,Student602,12,2.0
603,Student603,13,3.0
604,Student604,14,4.0
605,Student605,15,5.0
606,Student606,16,6.0
607,Student607,17,7.0
608,Student608,18,8.0
609,Student609,19,9.0
610,Student610,10,0.0
611,Student611,11,1.0
612,Student612,12,2.0
613,Student613,13,3.0
614,Student614,14,4.0
615,Student615,15,5.0
616,Student616,16,6.0
617,Student617,17,7.0
618,Student618,18,8.0
619,Student619,19,9.0
620,Student620,10,0.0
621,Student621,11,1.0
622,Student622,12,2.0
623,Student623,13,3.0
624,Student624,14,4.0
625,Student625,15,5.0
626,Student626,16,6.0
627,Student627,17,7.0
628,Student628,18,8.0
629,Student629,19,9.0
630,Student630,10,0.0
631,Student631,11,1.0
632,Student632,12,2.0
633,Student633,13,3.0
634,Student634,14,4.0
635,Student635,15,5.0
636,Student636,16,6.0
637,Student637,17,7.0
638,Student638,18,8.0
639,Student639,19,9.0
640,Student640,10,0.0
641,Student641,11,1.0
642,Student642,12,2.0
643,Student643,13,3.0
644,Student644,14,4.0
645,Student645,15,5.0
646,Student646,16,6.0
647,Student647,17,7.0
648,Student648,18,8.0
649,Student649,19,9.0
650,Student650,10,0.0
651,Student651,11,1.0
652,Student652,12,2.0
653,Student653,13,3.0
654,Student654,14,4.0
655,Student655,15,5.0
656,Student656,16,6.0
657,Student657,17,7.0
658,Student658,18,8.0
659,Student659,19,9.0
660,Student660,10,0.0
661,Student661,11,1.0
662,Student662,12,2.0
663,Student663,13,3.0
664,Student664,14,4.0
665,Student665,15,5.0
666,Student666,16,6.0
667,Student667,17,7.0
668,Student668,18,8.0
669,Student669,19,9.0
670,Student670,10,0.0
671,Student671,11,1.0
672,Student672,12,2.0
673,Student673,13,3.0
674,Student674,14,4.0
675,Student675,15,5.0
676,Student676,16,6.0
677,Student677,17,7.0
678,Student678,18,8.0
679,Student679,19,9.0
680,Student680,10,0.0
681,Student681,11,1.0
682,Student682,12,2.0
683,Student683,13,3.0
684,Student684,14,4.0
685,Student685,15,5.0
686,Student686,16,6.0
687,Student687,17,7.0
688,Student688,18,8.0
689,Student689,19,9.0
690,Student690,10,0.0
691,Student691,11,1.0
692,Student692,12,2.0
693,Student693,13,3.0
694,Student694,14,4.0
695,Student695,15,5.0
696,Student696,16,6.0
697,Student697,17,7.0
698,Student698,18,8.0
699,Student699,19,9.0
700,Student700,10,0.0
701,Student701,11,1.0
702,Student702,12,2.0
703,Student703,13,3.0
704,Student704,14,4.0
705,Student705,15,5.0
706,Student706,16,6.0
707,Student707,17,7.0
708,Student708,18,8.0
709,Student709,19,9.0
710,Student710,10,0.0
711,Student711,11,1.0
712,Student712,12,2.0
713,Student713,13,3.0
714,Student714,14,4.0
715,Student715,15,5.0
716,Student716,16,6.0
717,Student717,17,7.0
718,Student718,18,8.0
719,Student719,19,9.0
720,Student720,10,0.0
721,Student721,11,1.0
722,Student722,12,2.0
723,Student723,13,3.0
724,Student724,14,4.0
725,Student725,15,5.0
726,Student726,16,6.0
727,Student727,17,7.0
728,Student728,18,8.0
729,Student729,19,9.0
730,Student730,10,0.0
731,Student731,11,1.0
732,Student732,12,2.0
733,Student733,13,3.0
734,Student734,14,4.0
735,Student735,15,5.0
736,Student736,16,6.0
737,Student737,17,7.0
738,Student738,18,8.0
739,Student739,19,9.0
740,Student740,10,0.0
741,Student741,11,1.0
742,Student742,12,2.0
743,Student743,13,3.0
744,Student744,14,4.0
745,Student745,15,5.0
746,Student746,16,6.0
747,Student747,17,7.0
748,Student748,18,8.0
749,Student749,19,9.0
750,Student750,10,0.0
751,Student751,11,1.0
752,Student752,12,2.0
753,Student753,13,3.0
754,Student754,14,4.0
755,Student755,15,5.0
756,Student756,16,6.0
757,Student757,17,7.0
758,Student758,18,8.0
759,Student759,19,9.0
760,Student760,10,0.0
761,Student761,11,1.0
762,Student762,12,2.0
763,Student763,13,3.0
764,Student764,14,4.0
765,Student765,15,5.0
766,Student766,16,6.0
767,Student767,17,7.0
768,Student768,18,8.0
769,Student769,19,9.0
770,Student770,10,0.0
771,Student771,11,1.0
772,Student772,12,2.0
773,Student773,13,3.0
774,Student774,14,4.0
775,Student775,15,5.0
776,Student776,16,6.0
777,Student777,17,7.0
778,Student778,18,8.0
779,Student779,19,9.0
780,Student780,10,0.0
781,Student781,11,1.0
782,Student782,12,2.0
783,Student783,13,3.0
784,Student784,14,4.0
785,Student785,15,5.0
786,Student786,16,6.0
787,Student787,17,7.0
788,Student788,18,8.0
789,Student789,19,9.0
790,Student790,10,0.0
791,Student791,11,1.0
792,Student792,12,2.0
793,Student793,13,3.0
794,Student794,14,4.0
795,Student795,15,5.0
796,Student796,16,6.0
797,Student797,17,7.0
798,Student798,18,8.0
799,Student799,19,9.0
800,Student800,10,0.0
801,Student801,11,1.0
802,Student802,12,2.0
803,Student803,13,3.0
804,Student804,14,4.0
805,Student805,15,5.0
806,Student806,16,6.0
807,Student807,17,7.0
808,Student808,18,8.0
809,Student809,19,9.0
810,Student810,10,0.0
811,Student811,11,1.0
812,Student812,12,2.0
813,Student813,13,3.0
814,Student814,14,4.0
815,Student815,15,5.0
816,Student816,16,6.0
817,Student817,17,7.0
818,Student818,18,8.0
819,Student819,19,9.0
820,Student820,10,0.0
821,Student821,11,1.0
822,Student822,12,2.0
823,Student823,13,3.0
824,Student824,14,4.0
825,Student825,15,5.0
826,Student826,16,6.0
827,Student827,17,7.0
828,Student828,18,8.0
829,Student829,19,9.0
830,Student830,10,0.0
831,Student831,11,1.0
832,Student832,12,2.0
833,Student833,13,3.0
834,Student834,14,4.0
835,Student835,15,5.0
836,Student836,16,6.0
837,Student837,17,7.0
838,Student838,18,8.0
839,Student839,19,9.0
840,Student840,10,0.0
841,Student841,11,1.0
842,Student842,12,2.0
843,Student843,13,3.0
844,Student844,14,4.0
845,Student845,15,5.0
846,Student846,16,6.0
847,Student847,17,7.0
848,Student848,18,8.0
849,Student849,19,9.0
850,Student850,10,0.0
851,Student851,11,1.0
852,Student852,12,2.0
853,Student853,13,3.0
854,Student854,14,4.0
855,Student855,15,5.0
856,Student856,16,6.0
857,Student857,17,7.0
858,Student858,18,8.0
859,Student859,19,9.0
860,Student860,10,0.0
861,Student861,11,1.0
862,Student862,12,2.0
863,Student863,13,3.0
864,Student864,14,4.0
865,Student865,15,5.0
866,Student866,16,6.0
867,Student867,17,7.0
868,Student868,18,8.0
869,Student869,19,9.0
870,Student870,10,0.0
871,Student871,11,1.0
872,Student872,12,2.0
873,Student873,13,3.0
874,Student874,14,4.0
875,Student875,15,5.0
876,Student876,16,6.0
877,Student877,17,7.0
878,Student878,18,8.0
879,Student879,19,9.0
880,Student880,10,0.0
881,Student881,11,1.0
882,Student882,12,2.0
883,Student883,13,3.0
884,Student884,14,4.0
885,Student885,15,5.0
886,Student886,16,6.0
887,Student887,17,7.0
888,Student888,18,8.0
889,Student889,19,9.0
890,Student890,10,0.0
891,Student891,11,1.0
892,Student892,12,2.0
893,Student893,13,3.0
894,Student894,14,4.0
895,Student895,15,5.0
896,Student896,16,6.0
897,Student897,17,7.0
898,Student898,18,8.0
899,Student899,19,9.0
900,Student900,10,0.0
901,Student901,11,1.0
902,Student902,12,2.0
903,Student903,13,3.0
904,Student904,14,4.0
905,Student905,15,5.0
906,Student906,16,6.0
907,Student907,17,7.0
908,Student908,18,8.0
909,Student909,19,9.0
910,Student910,10,0.0
911,Student911,11,1.0
912,Student912,12,2.0
913,Student913,13,3.0
914,Student914,14,4.0
915,Student915,15,5.0
916,Student916,16,6.0
917,Student917,17,7.0
918,Student918,18,8.0
919,Student919,19,9.0
920,Student920,10,0.0
921,Student921,11,1.0
922,Student922,12,2.0
923,Student923,13,3.0
924,Student924,14,4.0
925,Student925,15,5.0
926,Student926,16,6.0
927,Student927,17,7.0
928,Student928,18,8.0
929,Student929,19,9.0
930,Student930,10,0.0
931,Student931,11,1.0
932,Student932,12,2.0
933,Student933,13,3.0
934,Student934,14,4.0
935,Student935,15,5.0
936,Student936,16,6.0
937,Student937,17,7.0
938,Student938,18,8.0
939,Student939,19,9.0
940,Student940,10,0.0
941,Student941,11,1.0
942,Student942,12,2.0
943,Student943,13,3.0
944,Student944,14,4.0
945,Student945,15,5.0
946,Student946,16,6.0
947,Student947,17,7.0
948,Student948,18,8.0
949,Student949,19,9.0
950,Student950,10,0.0
951,Student951,11,1.0
952,Student952,12,2.0
953,Student953,13,3.0
954,Student954,14,4.0
955,Student955,15,5.0
956,Student956,16,6.0
957,Student957,17,7.0
958,Student958,18,8.0
959,Student959,19,9.0
960,Student960,10,0.0
961,Student961,11,1.0
962,Student962,12,2.0
963,Student963,13,3.0
964,Student964,14,4.0
965,Student965,15,5.0
966,Student966,16,6.0
967,Student967,17,7.0
968,Student968,18,8.0
969,Student969,19,9.0
970,Student970,10,0.0
971,Student971,11,1.0
972,Student972,12,2.0
973,Student973,13,3.0
974,Student974,14,4.0
975,Student975,15,5.0
976,Student976,16,6.0
977,Student977,17,7.0
978,Student978,18,8.0
979,Student979,19,9.0
980,Student980,10,0.0
981,Student981,11,1.0
982,Student982,12,2.0
983,Student983,13,3.0
984,Student984,14,4.0
985,Student985,15,5.0
986,Student986,16,6.0
987,Student987,17,7.0
988,Student988,18,8.0
989,Student989,19,9.0
990,Student990,10,0.0
991,Student991,11,1.0
992,Student992,12,2.0
993,Student993,13,3.0
994,Student994,14,4.0
995,Student995,15,5.0
996,Student996,16,6.0
997,Student997,17,7.0
998,Student998,18,8.0
999,Student999,19,9.0
1000,Student1000,10,0.0
1001,Student1001,11,1.0
1002,Student1002,12,2.0
1003,Student1003,13,3.0
1004,Student1004,14,4.0
1005,Student1005,15,5.0
1006,Student1006,16,6.0
1007,Student1007,17,7.0
1008,Student1008,18,8.0
1009,Student1009,19,9.0
1010,Student1010,10,0.0
1011,Student1011,11,1.0
1012,Student1012,12,2.0
1013,Student1013,13,3.0
1014,Student1014,14,4.0
1015,Student1015,15,5.0
1016,Student1016,16,6.0
1017,Student1017,17,7.0
1018,Student1018,18,8.0
1019,Student1019,19,9.0
1020,Student1020,10,0.0
1021,Student1021,11,1.0
1022,Student1022,12,2.0
1023,Student1023,13,3.0
1024,Student1024,14,4.0
1025,Student1025,15,5.0
1026,Student1026,16,6.0
1027,Student1027,17,7.0
1028,Student1028,18,8.0
1029,Student1029,19,9.0
1030,Student1030,10,0.0
1031,Student1031,11,1.0
1032,Student1032,12,2.0
1033,Student1033,13,3.0
1034,Student1034,14,4.0
1035,Student1035,15,5.0
1036,Student1036,16,6.0
1037,Student1037,17,7.0
1038,Student1038,18,8.0
1039,Student1039,19,9.0
1040,Student1040,10,0.0
1041,Student1041,11,1.0
1042,Student1042,12,2.0
1043,Student1043,13,3.0
1044,Student1044,14,4.0
1045,Student1045,15,5.0
1046,Student1046,16,6.0
1047,Student1047,17,7.0
1048,Student1048,18,8.0
1049,Student1049,19,9.0
1050,Student1050,10,0.0
1051,Student1051,11,1.0
1052,Student1052,12,2.0
1053,Student1053,13,3.0
1054,Student1054,14,4.0
1055,Student1055,15,5.0
1056,Student1056,16,6.0
1057,Student1057,17,7.0
1058,Student1058,18,8.0
1059,Student1059,19,9.0
1060,Student1060,10,0.0
1061,Student1061,11,1.0
1062,Student1062,12,2.0
1063,Student1063,13,3.0
1064,Student1064,14,4.0
1065,Student1065,15,5.0
1066,Student1066,16,6.0
1067,Student1067,17,7.0
1068,Student1068,18,8.0
1069,Student1069,19,9.0
1070,Student1070,10,0.0
1071,Student1071,11,1.0
1072,Student1072,12,2.0
1073,Student1073,13,3.0
1074,Student1074,14,4.0
1075,Student1075,15,5.0
1076,Student1076,16,6.0
1077,Student1077,17,7.0
1078,Student1078,18,8.0
1079,Student1079,19,9.0
1080,Student1080,10,0.0
1081,Student1081,11,1.0
1082,Student1082,12,2.0
1083,Student1083,13,3.0
1084,Student1084,14,4.0
1085,Student1085,15,5.0
1086,Student1086,16,6.0
1087,Student1087,17,7.0
1088,Student1088,18,8.0
1089,Student1089,19,9.0
1090,Student1090,10,0.0
1091,Student1091,11,1.0
1092,Student1092,12,2.0
1093,Student1093,13,3.0
1094,Student1094,14,4.0
1095,Student1095,15,5.0
1096,Student1096,16,6.0
1097,Student1097,17,7.0
1098,Student1098,18,8.0
1099,Student1099,19,9.0
1100,Student1100,10,0.0
1101,Student1101,11,1.0
1102,Student1102,12,2.0
1103,Student1103,13,3.0
1104,Student1104,14,4.0
1105,Student1105,15,5.0
1106,Student1106,16,6.0
1107,Student1107,17,7.0
1108,Student1108,18,8.0
1109,Student1109,19,9.0
1110,Student1110,10,0.0
1111,Student1111,11,1.0
1112,Student1112,12,2.0
1113,Student1113,13,3.0
1114,Student1114,14,4.0
1115,Student1115,15,5.0
1116,Student1116,16,6.0
1117,Student1117,17,7.0
1118,Student1118,18,8.0
1119,Student1119,19,9.0
1120,Student1120,10,0.0
1121,Student1121,11,1.0
1122,Student1122,12,2.0
1123,Student1123,13,3.0
1124,Student1124,14,4.0
1125,Student1125,15,5.0
1126,Student1126,16,6.0
1127,Student1127,17,7.0
1128,Student1128,18,8.0
1129,Student1129,19,9.0
1130,Student1130,10,0.0
1131,Student1131,11,1.0
1132,Student1132,12,2.0
1133,Student1133,13,3.0
1134,Student1134,14,4.0
1135,Student1135,15,5.0
1136,Student1136,16,6.0
1137,Student1137,17,7.0
1138,Student1138,18,8.0
1139,Student1139,19,9.0
1140,Student1140,10,0.0
1141,Student1141,11,1.0
